X,Y,File,Folder,Point_Index
356.813,267.279,m-069-03.pts,m-069,5
402.858,257.665,m-069-03.pts,m-069,6
490.393,256.653,m-069-03.pts,m-069,7
261.182,295.108,m-069-03.pts,m-069,8
292.047,296.626,m-069-03.pts,m-069,9
351.247,294.602,m-069-03.pts,m-069,10
417.025,291.06,m-069-03.pts,m-069,11
473.696,283.471,m-069-03.pts,m-069,12
513.668,272.339,m-069-03.pts,m-069,13
386.526,372.545,m-069-03.pts,m-069,14
368.957,386.185,m-069-03.pts,m-069,15
404.882,384.161,m-069-03.pts,m-069,16
390.714,418.062,m-069-03.pts,m-069,17
397.798,449.939,m-069-03.pts,m-069,18
404.882,513.187,m-069-03.pts,m-069,19
296.095,428.688,m-069-03.pts,m-069,20
506.585,408.449,m-069-03.pts,m-069,21
334.785,273.418,m-069-05.pts,m-069,0
451.443,267.949,m-069-05.pts,m-069,1
353.013,411.038,m-069-05.pts,m-069,2
457.823,401.924,m-069-05.pts,m-069,3
285.57,260.658,m-069-05.pts,m-069,4
365.772,245.165,m-069-05.pts,m-069,5
414.987,235.139,m-069-05.pts,m-069,6
496.101,244.253,m-069-05.pts,m-069,7
269.165,290.734,m-069-05.pts,m-069,8
308.354,279.797,m-069-05.pts,m-069,9
358.481,277.063,m-069-05.pts,m-069,10
429.57,273.418,m-069-05.pts,m-069,11
476.962,267.038,m-069-05.pts,m-069,12
515.241,271.595,m-069-05.pts,m-069,13
396.759,348.152,m-069-05.pts,m-069,14
380.354,359.089,m-069-05.pts,m-069,15
416.81,356.354,m-069-05.pts,m-069,16
403.139,391.899,m-069-05.pts,m-069,17
406.785,423.797,m-069-05.pts,m-069,18
406.785,489.418,m-069-05.pts,m-069,19
298.329,415.595,m-069-05.pts,m-069,20
511.595,398.278,m-069-05.pts,m-069,21
318.305,268.993,m-070-01.pts,m-070,0
425.697,262.316,m-070-01.pts,m-070,1
336.111,388.07,m-070-01.pts,m-070,2
432.374,380.28,m-070-01.pts,m-070,3
276.016,245.067,m-070-01.pts,m-070,4
350.578,237.276,m-070-01.pts,m-070,5
391.755,232.269,m-070-01.pts,m-070,6
465.76,230.599,m-070-01.pts,m-070,7
259.88,275.67,m-070-01.pts,m-070,8
298.274,270.662,m-070-01.pts,m-070,9
338.337,268.993,m-070-01.pts,m-070,10
405.109,265.655,m-070-01.pts,m-070,11
446.842,262.316,m-070-01.pts,m-070,12
489.131,258.977,m-070-01.pts,m-070,13
376.174,322.967,m-070-01.pts,m-070,14
360.594,333.54,m-070-01.pts,m-070,15
393.875,331.117,m-070-01.pts,m-070,16
380.626,378.054,m-070-01.pts,m-070,17
382.295,397.529,m-070-01.pts,m-070,18
387.303,477.656,m-070-01.pts,m-070,19
277.129,389.739,m-070-01.pts,m-070,20
490.8,376.385,m-070-01.pts,m-070,21
326.648,259.887,m-070-02.pts,m-070,0
433.128,251.792,m-070-02.pts,m-070,1
333.498,367.612,m-070-02.pts,m-070,2
449.94,355.158,m-070-02.pts,m-070,3
283.683,239.339,m-070-02.pts,m-070,4
359.028,228.13,m-070-02.pts,m-070,5
400.125,224.394,m-070-02.pts,m-070,6
472.98,220.035,m-070-02.pts,m-070,7
266.248,266.737,m-070-02.pts,m-070,8
302.364,263.001,m-070-02.pts,m-070,9
348.442,258.642,m-070-02.pts,m-070,10
410.711,256.151,m-070-02.pts,m-070,11
454.299,251.792,m-070-02.pts,m-070,12
495.396,244.943,m-070-02.pts,m-070,13
385.181,313.438,m-070-02.pts,m-070,14
365.878,324.024,m-070-02.pts,m-070,15
405.107,320.288,m-070-02.pts,m-070,16
389.54,355.158,m-070-02.pts,m-070,17
391.408,400.614,m-070-02.pts,m-070,18
393.899,461.015,m-070-02.pts,m-070,19
284.929,372.593,m-070-02.pts,m-070,20
499.755,347.063,m-070-02.pts,m-070,21
325.199,280.975,m-070-03.pts,m-070,0
436.918,282.791,m-070-03.pts,m-070,1
331.103,409.496,m-070-03.pts,m-070,2
438.28,408.133,m-070-03.pts,m-070,3
282.12,257.383,m-070-03.pts,m-070,4
366.072,258.722,m-070-03.pts,m-070,5
403.765,256.451,m-070-03.pts,m-070,6
478.244,256.905,m-070-03.pts,m-070,7
260.258,276.887,m-070-03.pts,m-070,8
302.492,282.791,m-070-03.pts,m-070,9
351.994,285.516,m-070-03.pts,m-070,10
413.302,285.516,m-070-03.pts,m-070,11
460.987,284.154,m-070-03.pts,m-070,12
495.047,283.245,m-070-03.pts,m-070,13
388.325,345.916,m-070-03.pts,m-070,14
369.251,355.908,m-070-03.pts,m-070,15
404.22,355.453,m-070-03.pts,m-070,16
389.233,400.867,m-070-03.pts,m-070,17
388.779,425.845,m-070-03.pts,m-070,18
390.141,489.879,m-070-03.pts,m-070,19
270.703,404.046,m-070-03.pts,m-070,20
480.969,405.863,m-070-03.pts,m-070,21
325.671,264.304,m-070-05.pts,m-070,0
437.772,267.949,m-070-05.pts,m-070,1
334.785,386.43,m-070-05.pts,m-070,2
436.861,388.253,m-070-05.pts,m-070,3
281.013,246.076,m-070-05.pts,m-070,4
367.595,241.519,m-070-05.pts,m-070,5
409.519,237.873,m-070-05.pts,m-070,6
479.696,248.81,m-070-05.pts,m-070,7
264.608,272.506,m-070-05.pts,m-070,8
306.532,265.215,m-070-05.pts,m-070,9
347.544,267.038,m-070-05.pts,m-070,10
414.987,269.772,m-070-05.pts,m-070,11
456.0,270.684,m-070-05.pts,m-070,12
494.278,276.152,m-070-05.pts,m-070,13
389.468,323.544,m-070-05.pts,m-070,14
370.329,330.835,m-070-05.pts,m-070,15
404.962,333.57,m-070-05.pts,m-070,16
384.911,372.759,m-070-05.pts,m-070,17
384.911,409.215,m-070-05.pts,m-070,18
384.911,473.013,m-070-05.pts,m-070,19
273.722,390.987,m-070-05.pts,m-070,20
480.608,390.987,m-070-05.pts,m-070,21
313.297,289.581,m-071-01.pts,m-071,0
443.503,285.686,m-071-01.pts,m-071,1
342.232,429.803,m-071-01.pts,m-071,2
427.366,425.351,m-071-01.pts,m-071,3
260.895,274.954,m-071-01.pts,m-071,4
352.595,267.868,m-071-01.pts,m-071,5
406.067,262.529,m-071-01.pts,m-071,6
492.874,256.624,m-071-01.pts,m-071,7
242.493,292.646,m-071-01.pts,m-071,8
287.145,291.251,m-071-01.pts,m-071,9
338.893,290.138,m-071-01.pts,m-071,10
421.246,286.243,m-071-01.pts,m-071,11
473.55,286.243,m-071-01.pts,m-071,12
516.495,283.788,m-071-01.pts,m-071,13
384.808,357.013,m-071-01.pts,m-071,14
365.321,366.461,m-071-01.pts,m-071,15
400.753,365.28,m-071-01.pts,m-071,16
384.521,412.553,m-071-01.pts,m-071,17
385.077,438.149,m-071-01.pts,m-071,18
385.399,524.721,m-071-01.pts,m-071,19
261.549,432.028,m-071-01.pts,m-071,20
507.047,419.017,m-071-01.pts,m-071,21
307.785,280.299,m-071-02.pts,m-071,0
436.864,273.586,m-071-02.pts,m-071,1
317.931,402.482,m-071-02.pts,m-071,2
439.977,393.142,m-071-02.pts,m-071,3
257.117,266.354,m-071-02.pts,m-071,4
349.163,248.653,m-071-02.pts,m-071,5
393.357,245.854,m-071-02.pts,m-071,6
483.918,243.898,m-071-02.pts,m-071,7
239.811,281.687,m-071-02.pts,m-071,8
277.456,280.436,m-071-02.pts,m-071,9
337.857,279.19,m-071-02.pts,m-071,10
409.466,276.077,m-071-02.pts,m-071,11
466.13,275.454,m-071-02.pts,m-071,12
511.586,271.718,m-071-02.pts,m-071,13
375.841,339.591,m-071-02.pts,m-071,14
355.292,350.177,m-071-02.pts,m-071,15
393.899,347.063,m-071-02.pts,m-071,16
376.553,387.181,m-071-02.pts,m-071,17
378.584,420.103,m-071-02.pts,m-071,18
383.313,511.452,m-071-02.pts,m-071,19
253.024,407.463,m-071-02.pts,m-071,20
510.964,389.406,m-071-02.pts,m-071,21
318.243,291.444,m-071-03.pts,m-071,0
449.86,295.673,m-071-03.pts,m-071,1
334.1,430.991,m-071-03.pts,m-071,2
429.246,432.048,m-071-03.pts,m-071,3
271.727,272.943,m-071-03.pts,m-071,4
367.401,274.001,m-071-03.pts,m-071,5
407.574,274.001,m-071-03.pts,m-071,6
501.662,278.229,m-071-03.pts,m-071,7
248.469,287.744,m-071-03.pts,m-071,8
285.47,294.087,m-071-03.pts,m-071,9
352.601,294.615,m-071-03.pts,m-071,10
418.145,299.901,m-071-03.pts,m-071,11
481.576,302.016,m-071-03.pts,m-071,12
519.105,299.901,m-071-03.pts,m-071,13
383.259,365.975,m-071-03.pts,m-071,14
366.344,372.846,m-071-03.pts,m-071,15
400.702,374.432,m-071-03.pts,m-071,16
380.616,418.304,m-071-03.pts,m-071,17
382.73,441.034,m-071-03.pts,m-071,18
386.43,529.307,m-071-03.pts,m-071,19
257.984,433.105,m-071-03.pts,m-071,20
501.662,432.048,m-071-03.pts,m-071,21
320.203,275.241,m-071-05.pts,m-071,0
449.62,273.418,m-071-05.pts,m-071,1
331.139,411.038,m-071-05.pts,m-071,2
435.038,409.215,m-071-05.pts,m-071,3
269.165,256.101,m-071-05.pts,m-071,4
364.861,246.987,m-071-05.pts,m-071,5
407.696,245.165,m-071-05.pts,m-071,6
505.215,257.924,m-071-05.pts,m-071,7
256.405,285.266,m-071-05.pts,m-071,8
294.684,277.975,m-071-05.pts,m-071,9
349.367,275.241,m-071-05.pts,m-071,10
418.633,275.241,m-071-05.pts,m-071,11
477.873,277.063,m-071-05.pts,m-071,12
524.354,283.443,m-071-05.pts,m-071,13
387.646,343.595,m-071-05.pts,m-071,14
365.772,347.241,m-071-05.pts,m-071,15
402.228,346.329,m-071-05.pts,m-071,16
386.734,387.342,m-071-05.pts,m-071,17
384.911,421.975,m-071-05.pts,m-071,18
384.911,505.823,m-071-05.pts,m-071,19
269.165,412.861,m-071-05.pts,m-071,20
511.595,410.127,m-071-05.pts,m-071,21
341.11,264.891,m-072-01.pts,m-072,0
453.9,261.938,m-072-01.pts,m-072,1
357.054,394.215,m-072-01.pts,m-072,2
446.223,388.901,m-072-01.pts,m-072,3
294.459,244.223,m-072-01.pts,m-072,4
380.084,238.318,m-072-01.pts,m-072,5
417.878,234.774,m-072-01.pts,m-072,6
496.417,233.593,m-072-01.pts,m-072,7
271.428,268.434,m-072-01.pts,m-072,8
318.67,269.615,m-072-01.pts,m-072,9
362.369,266.663,m-072-01.pts,m-072,10
434.412,265.482,m-072-01.pts,m-072,11
481.064,264.891,m-072-01.pts,m-072,12
521.81,263.119,m-072-01.pts,m-072,13
402.524,325.715,m-072-01.pts,m-072,14
386.58,335.163,m-072-01.pts,m-072,15
417.878,333.982,m-072-01.pts,m-072,16
403.115,375.909,m-072-01.pts,m-072,17
404.296,400.711,m-072-01.pts,m-072,18
404.886,483.975,m-072-01.pts,m-072,19
290.325,395.396,m-072-01.pts,m-072,20
511.18,387.129,m-072-01.pts,m-072,21
338.645,266.928,m-072-02.pts,m-072,0
453.407,262.044,m-072-02.pts,m-072,1
338.763,374.663,m-072-02.pts,m-072,2
465.616,369.481,m-072-02.pts,m-072,3
289.937,259.811,m-072-02.pts,m-072,4
372.436,235.871,m-072-02.pts,m-072,5
414.949,233.354,m-072-02.pts,m-072,6
493.085,233.354,m-072-02.pts,m-072,7
271.497,274.864,m-072-02.pts,m-072,8
318.189,271.976,m-072-02.pts,m-072,9
361.193,269.895,m-072-02.pts,m-072,10
434.022,267.814,m-072-02.pts,m-072,11
479.801,261.572,m-072-02.pts,m-072,12
524.218,258.992,m-072-02.pts,m-072,13
402.13,329.803,m-072-02.pts,m-072,14
381.986,339.57,m-072-02.pts,m-072,15
418.612,335.907,m-072-02.pts,m-072,16
401.52,368.26,m-072-02.pts,m-072,17
402.13,412.212,m-072-02.pts,m-072,18
406.403,486.075,m-072-02.pts,m-072,19
283.706,377.417,m-072-02.pts,m-072,20
521.165,365.819,m-072-02.pts,m-072,21
339.715,277.782,m-072-03.pts,m-072,0
454.205,273.202,m-072-03.pts,m-072,1
354.471,408.555,m-072-03.pts,m-072,2
445.046,404.484,m-072-03.pts,m-072,3
289.339,266.078,m-072-03.pts,m-072,4
378.896,258.954,m-072-03.pts,m-072,5
412.48,258.445,m-072-03.pts,m-072,6
500.51,251.322,m-072-03.pts,m-072,7
270.003,283.888,m-072-03.pts,m-072,8
313.425,283.708,m-072-03.pts,m-072,9
362.613,281.852,m-072-03.pts,m-072,10
430.798,280.835,m-072-03.pts,m-072,11
483.718,277.782,m-072-03.pts,m-072,12
521.882,270.658,m-072-03.pts,m-072,13
397.966,346.439,m-072-03.pts,m-072,14
381.949,355.126,m-072-03.pts,m-072,15
414.006,354.109,m-072-03.pts,m-072,16
399.25,394.307,m-072-03.pts,m-072,17
402.303,419.241,m-072-03.pts,m-072,18
408.918,494.55,m-072-03.pts,m-072,19
293.919,406.52,m-072-03.pts,m-072,20
510.687,400.922,m-072-03.pts,m-072,21
335.696,265.215,m-072-05.pts,m-072,0
450.532,261.57,m-072-05.pts,m-072,1
353.924,395.544,m-072-05.pts,m-072,2
439.595,389.165,m-072-05.pts,m-072,3
289.215,255.19,m-072-05.pts,m-072,4
369.418,242.43,m-072-05.pts,m-072,5
411.342,237.873,m-072-05.pts,m-072,6
495.19,244.253,m-072-05.pts,m-072,7
271.899,276.152,m-072-05.pts,m-072,8
312.911,273.418,m-072-05.pts,m-072,9
358.481,268.861,m-072-05.pts,m-072,10
428.658,267.949,m-072-05.pts,m-072,11
472.405,262.481,m-072-05.pts,m-072,12
517.063,264.304,m-072-05.pts,m-072,13
394.937,322.633,m-072-05.pts,m-072,14
379.443,337.215,m-072-05.pts,m-072,15
413.165,332.658,m-072-05.pts,m-072,16
398.582,370.937,m-072-05.pts,m-072,17
401.316,398.278,m-072-05.pts,m-072,18
401.316,476.658,m-072-05.pts,m-072,19
292.861,400.101,m-072-05.pts,m-072,20
501.57,391.899,m-072-05.pts,m-072,21
304.497,258.395,m-073-01.pts,m-073,0
433.822,257.214,m-073-01.pts,m-073,1
311.268,390.534,m-073-01.pts,m-073,2
432.358,388.549,m-073-01.pts,m-073,3
255.024,227.096,m-073-01.pts,m-073,4
339.059,211.877,m-073-01.pts,m-073,5
396.626,214.524,m-073-01.pts,m-073,6
488.601,229.743,m-073-01.pts,m-073,7
219.292,260.842,m-073-01.pts,m-073,8
273.79,260.757,m-073-01.pts,m-073,9
332.252,258.395,m-073-01.pts,m-073,10
404.886,260.757,m-073-01.pts,m-073,11
462.167,257.805,m-073-01.pts,m-073,12
522.4,257.805,m-073-01.pts,m-073,13
365.527,323.703,m-073-01.pts,m-073,14
349.646,334.29,m-073-01.pts,m-073,15
385.377,334.952,m-073-01.pts,m-073,16
369.497,377.3,m-073-01.pts,m-073,17
369.616,402.664,m-073-01.pts,m-073,18
371.482,506.992,m-073-01.pts,m-073,19
233.188,392.519,m-073-01.pts,m-073,20
517.054,385.24,m-073-01.pts,m-073,21
323.307,248.165,m-073-02.pts,m-073,0
451.708,247.427,m-073-02.pts,m-073,1
318.142,371.4,m-073-02.pts,m-073,2
456.873,373.613,m-073-02.pts,m-073,3
271.831,220.224,m-073-02.pts,m-073,4
368.423,203.779,m-073-02.pts,m-073,5
409.619,201.784,m-073-02.pts,m-073,6
502.881,218.468,m-073-02.pts,m-073,7
239.183,248.165,m-073-02.pts,m-073,8
292.314,248.902,m-073-02.pts,m-073,9
349.135,248.165,m-073-02.pts,m-073,10
426.618,248.902,m-073-02.pts,m-073,11
481.225,247.427,m-073-02.pts,m-073,12
533.619,248.902,m-073-02.pts,m-073,13
388.245,308.675,m-073-02.pts,m-073,14
369.059,322.696,m-073-02.pts,m-073,15
412.597,322.696,m-073-02.pts,m-073,16
388.659,360.533,m-073-02.pts,m-073,17
387.508,420.841,m-073-02.pts,m-073,18
391.935,507.918,m-073-02.pts,m-073,19
245.086,372.876,m-073-02.pts,m-073,20
530.667,375.089,m-073-02.pts,m-073,21
311.604,257.06,m-073-03.pts,m-073,0
440.47,256.487,m-073-03.pts,m-073,1
322.853,400.866,m-073-03.pts,m-073,2
432.464,396.201,m-073-03.pts,m-073,3
259.302,245.778,m-073-03.pts,m-073,4
354.92,224.788,m-073-03.pts,m-073,5
393.401,223.622,m-073-03.pts,m-073,6
494.266,246.361,m-073-03.pts,m-073,7
227.235,258.022,m-073-03.pts,m-073,8
280.874,262.103,m-073-03.pts,m-073,9
341.51,259.771,m-073-03.pts,m-073,10
412.97,259.193,m-073-03.pts,m-073,11
469.004,260.188,m-073-03.pts,m-073,12
522.252,262.686,m-073-03.pts,m-073,13
378.993,326.232,m-073-03.pts,m-073,14
359.584,336.149,m-073-03.pts,m-073,15
395.659,337.434,m-073-03.pts,m-073,16
378.825,377.544,m-073-03.pts,m-073,17
378.242,411.36,m-073-03.pts,m-073,18
378.825,498.816,m-073-03.pts,m-073,19
248.224,400.866,m-073-03.pts,m-073,20
510.008,403.198,m-073-03.pts,m-073,21
305.62,265.215,m-073-05.pts,m-073,0
433.215,261.57,m-073-05.pts,m-073,1
314.734,400.101,m-073-05.pts,m-073,2
433.215,393.722,m-073-05.pts,m-073,3
250.025,249.722,m-073-05.pts,m-073,4
342.076,223.291,m-073-05.pts,m-073,5
394.937,221.468,m-073-05.pts,m-073,6
484.253,242.43,m-073-05.pts,m-073,7
226.329,277.975,m-073-05.pts,m-073,8
280.101,267.038,m-073-05.pts,m-073,9
332.962,264.304,m-073-05.pts,m-073,10
402.228,266.127,m-073-05.pts,m-073,11
457.823,264.304,m-073-05.pts,m-073,12
515.241,268.861,m-073-05.pts,m-073,13
371.241,333.57,m-073-05.pts,m-073,14
353.924,339.038,m-073-05.pts,m-073,15
389.468,338.127,m-073-05.pts,m-073,16
371.241,378.228,m-073-05.pts,m-073,17
373.975,409.215,m-073-05.pts,m-073,18
373.975,494.886,m-073-05.pts,m-073,19
242.734,403.747,m-073-05.pts,m-073,20
504.304,395.544,m-073-05.pts,m-073,21
333.765,285.325,m-074-01.pts,m-074,0
450.223,278.708,m-074-01.pts,m-074,1
342.367,405.753,m-074-01.pts,m-074,2
459.487,401.783,m-074-01.pts,m-074,3
287.447,270.106,m-074-01.pts,m-074,4
364.203,262.165,m-074-01.pts,m-074,5
417.139,261.504,m-074-01.pts,m-074,6
492.572,256.21,m-074-01.pts,m-074,7
267.596,287.972,m-074-01.pts,m-074,8
307.959,287.972,m-074-01.pts,m-074,9
360.895,286.648,m-074-01.pts,m-074,10
428.387,284.663,m-074-01.pts,m-074,11
479.338,280.693,m-074-01.pts,m-074,12
523.671,276.061,m-074-01.pts,m-074,13
399.273,364.728,m-074-01.pts,m-074,14
378.76,372.007,m-074-01.pts,m-074,15
421.109,369.36,m-074-01.pts,m-074,16
397.288,406.415,m-074-01.pts,m-074,17
397.288,423.619,m-074-01.pts,m-074,18
400.596,508.315,m-074-01.pts,m-074,19
286.785,408.4,m-074-01.pts,m-074,20
515.069,400.459,m-074-01.pts,m-074,21
335.621,284.61,m-074-02.pts,m-074,0
454.258,279.865,m-074-02.pts,m-074,1
324.783,391.324,m-074-02.pts,m-074,2
475.322,385.42,m-074-02.pts,m-074,3
295.624,271.73,m-074-02.pts,m-074,4
367.484,264.272,m-074-02.pts,m-074,5
423.074,263.594,m-074-02.pts,m-074,6
498.324,260.883,m-074-02.pts,m-074,7
268.506,288.678,m-074-02.pts,m-074,8
306.335,288.013,m-074-02.pts,m-074,9
363.894,289.489,m-074-02.pts,m-074,10
425.88,286.537,m-074-02.pts,m-074,11
487.129,280.634,m-074-02.pts,m-074,12
528.83,274.441,m-074-02.pts,m-074,13
399.346,362.572,m-074-02.pts,m-074,14
373.585,370.707,m-074-02.pts,m-074,15
422.347,368.764,m-074-02.pts,m-074,16
397.99,396.468,m-074-02.pts,m-074,17
398.973,434.103,m-074-02.pts,m-074,18
402.058,511.716,m-074-02.pts,m-074,19
278.675,389.011,m-074-02.pts,m-074,20
524.085,380.198,m-074-02.pts,m-074,21
336.25,292.289,m-074-03.pts,m-074,0
453.717,290.534,m-074-03.pts,m-074,1
340.377,421.031,m-074-03.pts,m-074,2
454.237,420.511,m-074-03.pts,m-074,3
286.307,277.537,m-074-03.pts,m-074,4
368.972,272.338,m-074-03.pts,m-074,5
419.403,274.417,m-074-03.pts,m-074,6
505.188,273.897,m-074-03.pts,m-074,7
268.63,295.733,m-074-03.pts,m-074,8
303.464,295.733,m-074-03.pts,m-074,9
360.134,295.213,m-074-03.pts,m-074,10
427.202,295.733,m-074-03.pts,m-074,11
482.312,290.014,m-074-03.pts,m-074,12
528.063,287.415,m-074-03.pts,m-074,13
396.498,375.175,m-074-03.pts,m-074,14
374.691,384.117,m-074-03.pts,m-074,15
412.124,384.637,m-074-03.pts,m-074,16
392.888,421.031,m-074-03.pts,m-074,17
396.007,447.546,m-074-03.pts,m-074,18
397.047,509.935,m-074-03.pts,m-074,19
291.506,417.911,m-074-03.pts,m-074,20
510.907,417.392,m-074-03.pts,m-074,21
334.785,287.089,m-074-05.pts,m-074,0
455.089,280.709,m-074-05.pts,m-074,1
337.519,412.861,m-074-05.pts,m-074,2
454.177,410.127,m-074-05.pts,m-074,3
287.392,273.418,m-074-05.pts,m-074,4
360.304,262.481,m-074-05.pts,m-074,5
416.81,261.57,m-074-05.pts,m-074,6
502.481,266.127,m-074-05.pts,m-074,7
270.076,296.203,m-074-05.pts,m-074,8
309.266,289.823,m-074-05.pts,m-074,9
355.747,290.734,m-074-05.pts,m-074,10
428.658,287.089,m-074-05.pts,m-074,11
476.051,283.443,m-074-05.pts,m-074,12
523.443,284.354,m-074-05.pts,m-074,13
394.025,368.203,m-074-05.pts,m-074,14
370.329,374.582,m-074-05.pts,m-074,15
422.278,370.025,m-074-05.pts,m-074,16
395.848,405.57,m-074-05.pts,m-074,17
394.937,438.38,m-074-05.pts,m-074,18
394.937,509.468,m-074-05.pts,m-074,19
289.215,416.506,m-074-05.pts,m-074,20
510.684,412.861,m-074-05.pts,m-074,21
317.885,251.578,m-075-01.pts,m-075,0
421.109,247.608,m-075-01.pts,m-075,1
333.104,373.33,m-075-01.pts,m-075,2
416.477,372.668,m-075-01.pts,m-075,3
272.228,236.359,m-075-01.pts,m-075,4
355.601,227.096,m-075-01.pts,m-075,5
387.362,221.802,m-075-01.pts,m-075,6
457.502,215.847,m-075-01.pts,m-075,7
245.431,258.869,m-075-01.pts,m-075,8
293.402,254.887,m-075-01.pts,m-075,9
341.706,250.917,m-075-01.pts,m-075,10
403.243,248.932,m-075-01.pts,m-075,11
448.238,248.27,m-075-01.pts,m-075,12
483.97,249.593,m-075-01.pts,m-075,13
376.114,309.807,m-075-01.pts,m-075,14
356.924,318.409,m-075-01.pts,m-075,15
393.427,318.398,m-075-01.pts,m-075,16
378.76,362.743,m-075-01.pts,m-075,17
380.084,383.255,m-075-01.pts,m-075,18
380.084,452.071,m-075-01.pts,m-075,19
268.258,376.638,m-075-01.pts,m-075,20
470.736,370.683,m-075-01.pts,m-075,21
318.056,248.354,m-075-02.pts,m-075,0
420.108,245.437,m-075-02.pts,m-075,1
324.096,357.148,m-075-02.pts,m-075,2
425.107,349.691,m-075-02.pts,m-075,3
270.934,230.363,m-075-02.pts,m-075,4
347.573,221.258,m-075-02.pts,m-075,5
395.31,218.158,m-075-02.pts,m-075,6
466.606,224.978,m-075-02.pts,m-075,7
248.999,256.596,m-075-02.pts,m-075,8
293.59,252.748,m-075-02.pts,m-075,9
339.011,245.968,m-075-02.pts,m-075,10
399.346,245.968,m-075-02.pts,m-075,11
445.445,245.968,m-075-02.pts,m-075,12
483.345,246.677,m-075-02.pts,m-075,13
375.471,303.093,m-075-02.pts,m-075,14
356.252,313.013,m-075-02.pts,m-075,15
392.83,313.013,m-075-02.pts,m-075,16
376.091,350.211,m-075-02.pts,m-075,17
377.951,387.408,m-075-02.pts,m-075,18
379.811,456.224,m-075-02.pts,m-075,19
264.498,361.37,m-075-02.pts,m-075,20
475.285,347.111,m-075-02.pts,m-075,21
326.572,259.904,m-075-03.pts,m-075,0
430.076,252.846,m-075-03.pts,m-075,1
341.157,385.049,m-075-03.pts,m-075,2
431.957,381.285,m-075-03.pts,m-075,3
281.407,246.26,m-075-03.pts,m-075,4
358.564,237.321,m-075-03.pts,m-075,5
396.672,234.028,m-075-03.pts,m-075,6
474.77,232.616,m-075-03.pts,m-075,7
256.943,265.549,m-075-03.pts,m-075,8
301.32,264.19,m-075-03.pts,m-075,9
350.096,258.963,m-075-03.pts,m-075,10
402.788,258.022,m-075-03.pts,m-075,11
462.538,254.728,m-075-03.pts,m-075,12
491.237,251.435,m-075-03.pts,m-075,13
382.558,322.947,m-075-03.pts,m-075,14
367.503,329.533,m-075-03.pts,m-075,15
398.554,329.063,m-075-03.pts,m-075,16
383.499,376.58,m-075-03.pts,m-075,17
383.97,395.869,m-075-03.pts,m-075,18
388.674,470.674,m-075-03.pts,m-075,19
283.289,385.049,m-075-03.pts,m-075,20
482.298,377.992,m-075-03.pts,m-075,21
326.275,254.118,m-075-05.pts,m-075,0
431.686,249.098,m-075-05.pts,m-075,1
336.314,377.098,m-075-05.pts,m-075,2
424.157,373.333,m-075-05.pts,m-075,3
278.588,242.824,m-075-05.pts,m-075,4
361.412,234.039,m-075-05.pts,m-075,5
396.549,231.529,m-075-05.pts,m-075,6
473.098,232.784,m-075-05.pts,m-075,7
253.49,266.667,m-075-05.pts,m-075,8
301.176,259.137,m-075-05.pts,m-075,9
350.118,257.882,m-075-05.pts,m-075,10
404.078,251.608,m-075-05.pts,m-075,11
453.02,249.098,m-075-05.pts,m-075,12
491.922,260.392,m-075-05.pts,m-075,13
384.0,314.353,m-075-05.pts,m-075,14
365.176,319.373,m-075-05.pts,m-075,15
402.824,320.627,m-075-05.pts,m-075,16
385.255,363.294,m-075-05.pts,m-075,17
384.0,387.137,m-075-05.pts,m-075,18
384.0,456.157,m-075-05.pts,m-075,19
281.098,383.373,m-075-05.pts,m-075,20
474.353,378.353,m-075-05.pts,m-075,21
346.514,245.016,w-001-01.pts,w-001,0
458.175,240.339,w-001-01.pts,w-001,1
364.541,369.968,w-001-01.pts,w-001,2
453.225,369.427,w-001-01.pts,w-001,3
302.668,214.032,w-001-01.pts,w-001,4
386.268,216.37,w-001-01.pts,w-001,5
431.867,214.616,w-001-01.pts,w-001,6
507.867,209.94,w-001-01.pts,w-001,7
288.053,252.032,w-001-01.pts,w-001,8
313.776,252.616,w-001-01.pts,w-001,9
374.576,244.432,w-001-01.pts,w-001,10
433.621,247.355,w-001-01.pts,w-001,11
493.252,244.432,w-001-01.pts,w-001,12
518.39,245.601,w-001-01.pts,w-001,13
402.637,310.493,w-001-01.pts,w-001,14
389.775,319.262,w-001-01.pts,w-001,15
419.591,319.262,w-001-01.pts,w-001,16
407.172,358.089,w-001-01.pts,w-001,17
407.278,386.609,w-001-01.pts,w-001,18
407.314,446.707,w-001-01.pts,w-001,19
312.022,369.538,w-001-01.pts,w-001,20
506.113,368.954,w-001-01.pts,w-001,21
351.765,234.648,w-001-02.pts,w-001,0
465.511,240.796,w-001-02.pts,w-001,1
341.928,341.015,w-001-02.pts,w-001,2
464.281,347.778,w-001-02.pts,w-001,3
303.808,222.966,w-001-02.pts,w-001,4
389.885,220.506,w-001-02.pts,w-001,5
427.565,218.509,w-001-02.pts,w-001,6
509.083,218.733,w-001-02.pts,w-001,7
285.362,243.255,w-001-02.pts,w-001,8
