File,Features
w-003-03.pts,"{'Eye length ratio': 0.23133875077056257, 'Eye distance ratio': 0.2647355696517923, 'Nose ratio': 0.1461158785367279, 'Lip size ratio': 3.2259399796697448, 'Lip length ratio': 0.41615209323297364, 'Eye-brow length ratio': 0.39045147445506745, 'Aggressive ratio left': 0.8928548041209307, 'Jaw line ratio': 0.6113666532968272, 'Jaw horizontal length ratio': 0.2679565794359757, 'Nose tip to lips distance': 42.16215179518239, 'Lower lips to chin distance': 54.60260759341073, 'Nose tip to chin': 122.94794245533349}"
w-003-05.pts,"{'Eye length ratio': 0.18626413750990897, 'Eye distance ratio': 0.3289690879395393, 'Nose ratio': 0.16684638076244296, 'Lip size ratio': 2.646336274393643, 'Lip length ratio': 0.3741686771260907, 'Eye-brow length ratio': 0.38520413039727563, 'Aggressive ratio left': 0.9053526815374605, 'Jaw line ratio': 0.6309925365478077, 'Jaw horizontal length ratio': 0.2836768024204482, 'Nose tip to lips distance': 35.59171749157375, 'Lower lips to chin distance': 57.41699999999997, 'Nose tip to chin': 121.38273298126053}"
w-004-01.pts,"{'Eye length ratio': 0.21266486070775276, 'Eye distance ratio': 0.2813717862923121, 'Nose ratio': 0.13487162082756218, 'Lip size ratio': 4.149002111327947, 'Lip length ratio': 0.42866909645347534, 'Eye-brow length ratio': 0.37296906201398583, 'Aggressive ratio left': 0.9337359098566859, 'Jaw line ratio': 0.6882053997825529, 'Jaw horizontal length ratio': 0.3096129321631871, 'Nose tip to lips distance': 44.73047211912703, 'Lower lips to chin distance': 61.78410554503479, 'Nose tip to chin': 127.10174459856955}"
w-004-02.pts,"{'Eye length ratio': 0.21041165930427597, 'Eye distance ratio': 0.25867892914944685, 'Nose ratio': 0.1646693953727469, 'Lip size ratio': 2.9796016725641197, 'Lip length ratio': 0.5359338162779953, 'Eye-brow length ratio': 0.3376239344369535, 'Aggressive ratio left': 0.9308468684086205, 'Jaw line ratio': 0.6658857357735102, 'Jaw horizontal length ratio': 0.2884179276343504, 'Nose tip to lips distance': 35.067577846210014, 'Lower lips to chin distance': 59.22861755097784, 'Nose tip to chin': 131.2046933992835}"
w-004-03.pts,"{'Eye length ratio': 0.2245943623278055, 'Eye distance ratio': 0.276358644117496, 'Nose ratio': 0.1229998767848834, 'Lip size ratio': 3.4189829136986725, 'Lip length ratio': 0.4522161912924648, 'Eye-brow length ratio': 0.35588316430505507, 'Aggressive ratio left': 0.9433899472821664, 'Jaw line ratio': 0.676547252698409, 'Jaw horizontal length ratio': 0.292790183752513, 'Nose tip to lips distance': 42.2992316715091, 'Lower lips to chin distance': 57.04200053469374, 'Nose tip to chin': 124.71565801454125}"
w-004-05.pts,"{'Eye length ratio': 0.17474971822073407, 'Eye distance ratio': 0.3277642031767106, 'Nose ratio': 0.13958886446099283, 'Lip size ratio': 2.9980425627526626, 'Lip length ratio': 0.4191746369233797, 'Eye-brow length ratio': 0.36599613077430104, 'Aggressive ratio left': 0.9467806781415269, 'Jaw line ratio': 0.6644161892797567, 'Jaw horizontal length ratio': 0.29762646252818753, 'Nose tip to lips distance': 36.73970855899651, 'Lower lips to chin distance': 58.33000000000004, 'Nose tip to chin': 122.29353428943006}"
w-005-01.pts,"{'Eye length ratio': 0.23295724360028594, 'Eye distance ratio': 0.25099189033236136, 'Nose ratio': 0.1362723343696476, 'Lip size ratio': 4.164947368629109, 'Lip length ratio': 0.4507576177224485, 'Eye-brow length ratio': 0.3581545315360916, 'Aggressive ratio left': 0.9947924601517205, 'Jaw line ratio': 0.6439185325272264, 'Jaw horizontal length ratio': 0.3244687757120763, 'Nose tip to lips distance': 48.66820593570302, 'Lower lips to chin distance': 67.45463382896686, 'Nose tip to chin': 138.4544943871451}"
w-005-02.pts,"{'Eye length ratio': 0.22897427653761693, 'Eye distance ratio': 0.2551389671021563, 'Nose ratio': 0.17292254157472317, 'Lip size ratio': 2.5726732984162357, 'Lip length ratio': 0.5485802543112505, 'Eye-brow length ratio': 0.3465999539672077, 'Aggressive ratio left': 0.9756728166737717, 'Jaw line ratio': 0.681048075499158, 'Jaw horizontal length ratio': 0.2847014279334154, 'Nose tip to lips distance': 31.411172932572864, 'Lower lips to chin distance': 60.94657198727426, 'Nose tip to chin': 137.81181639104827}"
w-005-03.pts,"{'Eye length ratio': 0.2523118449897781, 'Eye distance ratio': 0.21733822418393142, 'Nose ratio': 0.14280564532249013, 'Lip size ratio': 3.569337723127675, 'Lip length ratio': 0.4679952455705728, 'Eye-brow length ratio': 0.3621725809763118, 'Aggressive ratio left': 0.9736958748520482, 'Jaw line ratio': 0.6759199008314031, 'Jaw horizontal length ratio': 0.2550406300524426, 'Nose tip to lips distance': 46.41307619626178, 'Lower lips to chin distance': 51.23900000000003, 'Nose tip to chin': 123.72234272757693}"
w-005-05.pts,"{'Eye length ratio': 0.20556283259122865, 'Eye distance ratio': 0.29646135968661036, 'Nose ratio': 0.14551898267844818, 'Lip size ratio': 3.217431322054414, 'Lip length ratio': 0.45534402885481906, 'Eye-brow length ratio': 0.3760040051214214, 'Aggressive ratio left': 1.0333030419409401, 'Jaw line ratio': 0.6875738152696523, 'Jaw horizontal length ratio': 0.2910276645865506, 'Nose tip to lips distance': 46.516735590537785, 'Lower lips to chin distance': 56.50599999999997, 'Nose tip to chin': 130.40864423035768}"
w-007-01.pts,"{'Eye length ratio': 0.24234536013460628, 'Eye distance ratio': 0.24286234199631154, 'Nose ratio': 0.13840962370397428, 'Lip size ratio': 2.2146793864326138, 'Lip length ratio': 0.4484991442737675, 'Eye-brow length ratio': 0.37383968288276104, 'Aggressive ratio left': 1.017490807043607, 'Jaw line ratio': 0.6462082836267323, 'Jaw horizontal length ratio': 0.30548973091618825, 'Nose tip to lips distance': 43.08060178316919, 'Lower lips to chin distance': 58.99378746952936, 'Nose tip to chin': 141.16698440145277}"
w-007-02.pts,"{'Eye length ratio': 0.2294653247748743, 'Eye distance ratio': 0.2591244658922641, 'Nose ratio': 0.14049383785107805, 'Lip size ratio': 1.6045109214388042, 'Lip length ratio': 0.4547142073604468, 'Eye-brow length ratio': 0.35177918691112375, 'Aggressive ratio left': 0.9710789970448943, 'Jaw line ratio': 0.6773852009649561, 'Jaw horizontal length ratio': 0.2739141500351069, 'Nose tip to lips distance': 32.684999999999945, 'Lower lips to chin distance': 56.134841676092734, 'Nose tip to chin': 146.84936260672018}"
w-007-03.pts,"{'Eye length ratio': 0.27668869439691174, 'Eye distance ratio': 0.24743944225137518, 'Nose ratio': 0.14530837130268193, 'Lip size ratio': 1.7399954173211367, 'Lip length ratio': 0.353727974754563, 'Eye-brow length ratio': 0.3680798761782151, 'Aggressive ratio left': 0.9955557495719703, 'Jaw line ratio': 0.6733048043119237, 'Jaw horizontal length ratio': 0.31192002310392186, 'Nose tip to lips distance': 38.5284572751103, 'Lower lips to chin distance': 61.097463678944976, 'Nose tip to chin': 139.43501090113628}"
w-007-05.pts,"{'Eye length ratio': 0.2264638177707884, 'Eye distance ratio': 0.27829204478683794, 'Nose ratio': 0.14157437336026255, 'Lip size ratio': 1.5525399766236312, 'Lip length ratio': 0.39146565634807196, 'Eye-brow length ratio': 0.38938865324097927, 'Aggressive ratio left': 0.9795882544342528, 'Jaw line ratio': 0.6398656868220014, 'Jaw horizontal length ratio': 0.2594519044579602, 'Nose tip to lips distance': 34.64400623484531, 'Lower lips to chin distance': 50.13527749998, 'Nose tip to chin': 133.21586380382786}"
w-008-01.pts,"{'Eye length ratio': 0.2042080432433848, 'Eye distance ratio': 0.2572018040356551, 'Nose ratio': 0.16929257698961117, 'Lip size ratio': 3.497560951428409, 'Lip length ratio': 0.46707886066870713, 'Eye-brow length ratio': 0.3281749820366091, 'Aggressive ratio left': 1.104092923542684, 'Jaw line ratio': 0.6903719045178907, 'Jaw horizontal length ratio': 0.34868768619145774, 'Nose tip to lips distance': 53.009809743103204, 'Lower lips to chin distance': 67.30399999999997, 'Nose tip to chin': 145.9933566981731}"
w-008-02.pts,"{'Eye length ratio': 0.22748134522677627, 'Eye distance ratio': 0.25869990647659447, 'Nose ratio': 0.1963180679737523, 'Lip size ratio': 3.0504881333545835, 'Lip length ratio': 0.5959769179570699, 'Eye-brow length ratio': 0.3638122989964978, 'Aggressive ratio left': 1.0213789104537419, 'Jaw line ratio': 0.7158576218282053, 'Jaw horizontal length ratio': 0.3334950424207942, 'Nose tip to lips distance': 38.20126725646674, 'Lower lips to chin distance': 69.20475747374599, 'Nose tip to chin': 147.90460869425266}"
w-008-03.pts,"{'Eye length ratio': 0.22429725429303868, 'Eye distance ratio': 0.24913522974228208, 'Nose ratio': 0.1502748090779201, 'Lip size ratio': 4.663606065023111, 'Lip length ratio': 0.4780059336967929, 'Eye-brow length ratio': 0.35712803996436815, 'Aggressive ratio left': 1.0754390838409882, 'Jaw line ratio': 0.6721189955877099, 'Jaw horizontal length ratio': 0.34373251867614835, 'Nose tip to lips distance': 42.48315254309644, 'Lower lips to chin distance': 65.99112795671853, 'Nose tip to chin': 128.11479222166346}"
w-008-05.pts,"{'Eye length ratio': 0.2082371600186623, 'Eye distance ratio': 0.30797684713649165, 'Nose ratio': 0.19092992773851752, 'Lip size ratio': 3.134020689256097, 'Lip length ratio': 0.447539244155657, 'Eye-brow length ratio': 0.3665852471367877, 'Aggressive ratio left': 1.0819367296555462, 'Jaw line ratio': 0.6454070580731859, 'Jaw horizontal length ratio': 0.32367452084597664, 'Nose tip to lips distance': 51.24103524520168, 'Lower lips to chin distance': 61.97399999999999, 'Nose tip to chin': 140.4279586300392}"
w-009-01.pts,"{'Eye length ratio': 0.20506343112960934, 'Eye distance ratio': 0.2797208065624691, 'Nose ratio': 0.14469311187196446, 'Lip size ratio': 2.9358362642389286, 'Lip length ratio': 0.44635782868023804, 'Eye-brow length ratio': 0.33827990988680584, 'Aggressive ratio left': 1.0186990169915604, 'Jaw line ratio': 0.6483726822863809, 'Jaw horizontal length ratio': 0.3185693318827063, 'Nose tip to lips distance': 47.12856034295975, 'Lower lips to chin distance': 63.15778872791543, 'Nose tip to chin': 140.38286918281733}"
w-009-02.pts,"{'Eye length ratio': 0.22049563068334302, 'Eye distance ratio': 0.2739119112211395, 'Nose ratio': 0.17177935465470642, 'Lip size ratio': 3.2755250944965764, 'Lip length ratio': 0.508677836019796, 'Eye-brow length ratio': 0.359117207566629, 'Aggressive ratio left': 0.9816271850525166, 'Jaw line ratio': 0.6845409512455071, 'Jaw horizontal length ratio': 0.3200317994447593, 'Nose tip to lips distance': 37.65673050066879, 'Lower lips to chin distance': 66.42918494908692, 'Nose tip to chin': 136.2665024795162}"
w-009-03.pts,"{'Eye length ratio': 0.23194803284108706, 'Eye distance ratio': 0.27664321002611925, 'Nose ratio': 0.1416640377894789, 'Lip size ratio': 3.446250130244099, 'Lip length ratio': 0.475706326952168, 'Eye-brow length ratio': 0.35390672652410565, 'Aggressive ratio left': 0.9936046337109965, 'Jaw line ratio': 0.6645376988434994, 'Jaw horizontal length ratio': 0.3078038099161191, 'Nose tip to lips distance': 43.04026488069052, 'Lower lips to chin distance': 61.55428526106037, 'Nose tip to chin': 132.08580654256534}"
w-009-05.pts,"{'Eye length ratio': 0.18156858290927524, 'Eye distance ratio': 0.3205732243287563, 'Nose ratio': 0.1604425791656717, 'Lip size ratio': 2.5673198781651747, 'Lip length ratio': 0.42452534092866184, 'Eye-brow length ratio': 0.3601223135811744, 'Aggressive ratio left': 1.0468628525047308, 'Jaw line ratio': 0.6415670930699112, 'Jaw horizontal length ratio': 0.3254663227469319, 'Nose tip to lips distance': 43.75648443373852, 'Lower lips to chin distance': 62.886000000000024, 'Nose tip to chin': 138.53400198146304}"
w-010-01.pts,"{'Eye length ratio': 0.1978721832317854, 'Eye distance ratio': 0.25999330969574297, 'Nose ratio': 0.16386137596822525, 'Lip size ratio': 3.939607872126906, 'Lip length ratio': 0.45235352576437066, 'Eye-brow length ratio': 0.3186566839028717, 'Aggressive ratio left': 0.9578853397549062, 'Jaw line ratio': 0.6833502150880962, 'Jaw horizontal length ratio': 0.3310495053736348, 'Nose tip to lips distance': 34.090196963350046, 'Lower lips to chin distance': 62.945963762579744, 'Nose tip to chin': 118.77680225111298}"
w-010-02.pts,"{'Eye length ratio': 0.22124863126717073, 'Eye distance ratio': 0.2610634300363663, 'Nose ratio': 0.17860590690139705, 'Lip size ratio': 2.729122252164299, 'Lip length ratio': 0.5728212717944541, 'Eye-brow length ratio': 0.35698078893414525, 'Aggressive ratio left': 0.9514383422208392, 'Jaw line ratio': 0.6985145792471811, 'Jaw horizontal length ratio': 0.3096221910770731, 'Nose tip to lips distance': 28.887156125170904, 'Lower lips to chin distance': 62.89296040893605, 'Nose tip to chin': 134.36351481708118}"
w-010-03.pts,"{'Eye length ratio': 0.24279429417063855, 'Eye distance ratio': 0.24144669918079883, 'Nose ratio': 0.15943175747700816, 'Lip size ratio': 5.009531660459626, 'Lip length ratio': 0.4791221299955224, 'Eye-brow length ratio': 0.3045423237656836, 'Aggressive ratio left': 0.9249091362910687, 'Jaw line ratio': 0.6646171000079681, 'Jaw horizontal length ratio': 0.3152296978799826, 'Nose tip to lips distance': 32.43693846527444, 'Lower lips to chin distance': 60.757615292241326, 'Nose tip to chin': 111.52583817663063}"
w-010-05.pts,"{'Eye length ratio': 0.17817442138379047, 'Eye distance ratio': 0.28766992030871635, 'Nose ratio': 0.1727765859451153, 'Lip size ratio': 3.1752476059169314, 'Lip length ratio': 0.4673995013252885, 'Eye-brow length ratio': 0.33585382825642474, 'Aggressive ratio left': 0.9810923030663281, 'Jaw line ratio': 0.6205798835979303, 'Jaw horizontal length ratio': 0.30442179992040325, 'Nose tip to lips distance': 28.61913284849842, 'Lower lips to chin distance': 54.69160447454432, 'Nose tip to chin': 109.46289633021775}"
w-011-01.pts,"{'Eye length ratio': 0.23343147707838294, 'Eye distance ratio': 0.23544250536864997, 'Nose ratio': 0.1456443887244178, 'Lip size ratio': 3.8896941477480658, 'Lip length ratio': 0.5098756728976638, 'Eye-brow length ratio': 0.33468815905919647, 'Aggressive ratio left': 0.974243275640565, 'Jaw line ratio': 0.659682224049006, 'Jaw horizontal length ratio': 0.30361629054875994, 'Nose tip to lips distance': 47.80047918169859, 'Lower lips to chin distance': 63.52575970423334, 'Nose tip to chin': 138.7053055942706}"
w-011-02.pts,"{'Eye length ratio': 0.1939718652949546, 'Eye distance ratio': 0.263451816546702, 'Nose ratio': 0.17592798078794522, 'Lip size ratio': 3.029420657084592, 'Lip length ratio': 0.554228217991893, 'Eye-brow length ratio': 0.31285684068371306, 'Aggressive ratio left': 0.9523985185649326, 'Jaw line ratio': 0.6782221151381461, 'Jaw horizontal length ratio': 0.307418941695792, 'Nose tip to lips distance': 40.209536940880085, 'Lower lips to chin distance': 68.39118552123513, 'Nose tip to chin': 149.2990662294979}"
w-011-03.pts,"{'Eye length ratio': 0.19927980142875115, 'Eye distance ratio': 0.2446073118037089, 'Nose ratio': 0.1579912744353377, 'Lip size ratio': 4.987355377505139, 'Lip length ratio': 0.5441686569909523, 'Eye-brow length ratio': 0.31644588127003087, 'Aggressive ratio left': 0.9421630644280855, 'Jaw line ratio': 0.674780050790965, 'Jaw horizontal length ratio': 0.2750988079754855, 'Nose tip to lips distance': 48.82417487270015, 'Lower lips to chin distance': 60.094259601063335, 'Nose tip to chin': 132.71700829207987}"
w-011-05.pts,"{'Eye length ratio': 0.18803864715515214, 'Eye distance ratio': 0.2671701735483492, 'Nose ratio': 0.1638514273177239, 'Lip size ratio': 3.62437134680079, 'Lip length ratio': 0.48751767232971754, 'Eye-brow length ratio': 0.34524779974304015, 'Aggressive ratio left': 0.9877025188966204, 'Jaw line ratio': 0.6338331309164079, 'Jaw horizontal length ratio': 0.31509960789094366, 'Nose tip to lips distance': 50.2583515547416, 'Lower lips to chin distance': 68.35399999999998, 'Nose tip to chin': 147.67031110213046}"
w-012-01.pts,"{'Eye length ratio': 0.20297494994551965, 'Eye distance ratio': 0.2528384565417013, 'Nose ratio': 0.13657087845007437, 'Lip size ratio': 3.63049328332115, 'Lip length ratio': 0.45372300000151594, 'Eye-brow length ratio': 0.33274212178627355, 'Aggressive ratio left': 0.8972041152409983, 'Jaw line ratio': 0.6346188391350487, 'Jaw horizontal length ratio': 0.3009108610522662, 'Nose tip to lips distance': 45.51847400781356, 'Lower lips to chin distance': 62.83042642701064, 'Nose tip to chin': 134.39961418099384}"
w-012-02.pts,"{'Eye length ratio': 0.19616190142233247, 'Eye distance ratio': 0.27199965075708077, 'Nose ratio': 0.15226616847569696, 'Lip size ratio': 2.145605067262586, 'Lip length ratio': 0.5429779304609047, 'Eye-brow length ratio': 0.30893231160813284, 'Aggressive ratio left': 0.9703309523550866, 'Jaw line ratio': 0.7014330615455427, 'Jaw horizontal length ratio': 0.2732620180523278, 'Nose tip to lips distance': 32.17412578454927, 'Lower lips to chin distance': 57.82848610330383, 'Nose tip to chin': 143.30671289231358}"
w-012-03.pts,"{'Eye length ratio': 0.20919887981037424, 'Eye distance ratio': 0.2571789641900916, 'Nose ratio': 0.14165192520942502, 'Lip size ratio': 4.503754028363637, 'Lip length ratio': 0.4424529928142751, 'Eye-brow length ratio': 0.332913396308033, 'Aggressive ratio left': 0.9733416610926021, 'Jaw line ratio': 0.6385441188842613, 'Jaw horizontal length ratio': 0.31859444937418674, 'Nose tip to lips distance': 49.329615658344636, 'Lower lips to chin distance': 65.81034730192508, 'Nose tip to chin': 135.23996844868014}"
w-012-05.pts,"{'Eye length ratio': 0.17003689631852573, 'Eye distance ratio': 0.2833963079166358, 'Nose ratio': 0.1402647436294241, 'Lip size ratio': 3.0998809921053647, 'Lip length ratio': 0.4210180457663238, 'Eye-brow length ratio': 0.34951484478285116, 'Aggressive ratio left': 0.9255737717343817, 'Jaw line ratio': 0.6111715941313984, 'Jaw horizontal length ratio': 0.31675872095338575, 'Nose tip to lips distance': 38.375513547052385, 'Lower lips to chin distance': 63.80351834342682, 'Nose tip to chin': 129.44587534950662}"
